Order ID,Order Date,Customer Name,Category,Sub Category,Region,State,City,Sales,Discount,Profit
OD9104,22/10/2018,Esther,Bakery,Breads & Buns,Central,Tamil Nadu,Karur,1383,0.15,221.28
OD9105,22/12/2016,Sudeep,Snacks,Cookies,Central,Tamil Nadu,Krishnagiri,1769,0.33,495.32
OD9106,16/11/2015,Peer,Beverages,Health Drinks,Central,Tamil Nadu,Namakkal,2493,0.11,448.74
OD9107,24/09/2016,Veena,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Viluppuram,1699,0.16,169.9
OD9108,21/01/2018,Adavan,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Ooty,1016,0.3,314.96
OD9109,15/10/2017,Sudha,Oil & Masala,Spices,Central,Tamil Nadu,Dindigul,1858,0.24,836.1
OD9110,08/10/2016,Hussain,Beverages,Health Drinks,Central,Tamil Nadu,Vellore,821,0.27,65.68
OD9111,23/08/2017,Surya,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Salem,2191,0.34,328.65
OD9112,17/12/2018,Kumar,Snacks,Cookies,Central,Tamil Nadu,Dharmapuri,1186,0.18,71.16
OD9113,07/01/2018,Sundar,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Ramanadhapuram,1438,0.16,647.1
OD9114,07/01/2018,Sheeba,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Pudukottai,2225,0.28,534
OD9115,18/11/2017,Esther,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Tenkasi,959,0.32,249.34
OD9116,30/05/2017,Willams,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Virudhunagar,605,0.25,145.2
OD9117,28/08/2018,Esther,Food Grains,Organic Staples,Central,Tamil Nadu,Nagercoil,2109,0.21,421.8
OD9118,12/12/2017,Amrish,Food Grains,Rice,Central,Tamil Nadu,Karur,980,0.16,294
OD9119,30/05/2017,Esther,Bakery,Biscuits,Central,Tamil Nadu,Virudhunagar,957,0.12,229.68
OD9120,11/05/2017,Kumar,Beverages,Soft Drinks,Central,Tamil Nadu,Namakkal,1614,0.12,516.48
OD9121,21/01/2018,Haseena,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Karur,1842,0.25,515.76
OD9122,07/05/2016,Peer,Beverages,Soft Drinks,Central,Tamil Nadu,Pudukottai,1087,0.32,250.01
OD9123,08/02/2015,Sudeep,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Madurai,746,0.2,59.68
OD9124,28/12/2018,Peer,Snacks,Chocolates,Central,Tamil Nadu,Trichy,1250,0.13,525
OD9125,16/11/2015,Yadav,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Ooty,2421,0.25,702.09
OD9126,29/05/2018,Haseena,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Vellore,1032,0.19,185.76
OD9127,17/04/2017,Akash,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Dindigul,2147,0.27,880.27
OD9128,11/05/2017,Sabeela,Food Grains,Dals & Pulses,Central,Tamil Nadu,Namakkal,1230,0.29,455.1
OD9129,08/11/2017,Jackson,Food Grains,Atta & Flour,Central,Tamil Nadu,Krishnagiri,1355,0.32,298.1
OD9130,16/11/2015,Veena,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Bodi,1497,0.31,464.07
OD9131,14/01/2018,Kumar,Snacks,Noodles,Central,Tamil Nadu,Salem,2013,0.21,161.04
OD9132,03/02/2016,Rumaiza,Beverages,Soft Drinks,Central,Tamil Nadu,Kanyakumari,786,0.25,275.1
OD9133,15/10/2017,James,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Kanyakumari,2344,0.2,632.88
OD9134,16/11/2015,Roshan,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Vellore,1750,0.33,472.5
OD9135,30/05/2017,Malik,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Theni,2312,0.33,531.76
OD9136,08/11/2017,Vince,Oil & Masala,Spices,Central,Tamil Nadu,Salem,631,0.25,164.06
OD9137,28/07/2017,Hafiz,Food Grains,Atta & Flour,Central,Tamil Nadu,Bodi,1319,0.33,290.18
OD9138,15/10/2017,Surya,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Namakkal,2000,0.16,380
OD9139,30/05/2017,Hussain,Food Grains,Dals & Pulses,Central,Tamil Nadu,Perambalur,1134,0.23,192.78
OD9140,22/02/2017,Harish,Snacks,Noodles,Central,Tamil Nadu,Namakkal,1587,0.1,174.57
OD9141,08/08/2015,Verma,Food Grains,Atta & Flour,Central,Tamil Nadu,Dharmapuri,737,0.2,331.65
OD9142,15/10/2016,Hafiz,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Karur,1505,0.35,316.05
OD9143,25/07/2017,Akash,Snacks,Cookies,Central,Tamil Nadu,Ramanadhapuram,1544,0.31,216.16
OD9144,16/07/2018,Jonas,Snacks,Noodles,Central,Tamil Nadu,Virudhunagar,1860,0.11,837
OD9145,05/11/2018,Vince,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Kanyakumari,2065,0.15,206.5
OD9146,31/10/2018,Mathew,Snacks,Chocolates,Central,Tamil Nadu,Theni,585,0.35,257.4
OD9147,18/11/2017,Komal,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Virudhunagar,1014,0.13,375.18
OD9148,11/12/2018,Yusuf,Bakery,Biscuits,Central,Tamil Nadu,Krishnagiri,2254,0.35,495.88
OD9149,25/09/2015,Sudeep,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Trichy,2049,0.11,860.58
OD9150,07/12/2015,Shree,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Viluppuram,2244,0.15,852.72
OD9151,11/04/2018,Esther,Bakery,Cakes,Central,Tamil Nadu,Namakkal,1194,0.29,202.98
OD9152,23/11/2015,Peer,Bakery,Breads & Buns,Central,Tamil Nadu,Dindigul,706,0.34,35.3
OD9153,18/11/2017,Verma,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Virudhunagar,1351,0.15,81.06
OD9154,18/04/2017,Krithika,Beverages,Soft Drinks,Central,Tamil Nadu,Coimbatore,1386,0.27,304.92
OD9155,05/11/2018,Shah,Bakery,Biscuits,Central,Tamil Nadu,Viluppuram,889,0.12,302.26
OD9156,10/12/2018,Surya,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Coimbatore,1619,0.12,679.98
OD9157,25/04/2015,Krithika,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Dindigul,2145,0.35,514.8
OD9158,18/11/2017,Sheeba,Beverages,Soft Drinks,Central,Tamil Nadu,Tirunelveli,510,0.31,117.3
OD9159,22/04/2017,Mathew,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Coimbatore,1843,0.32,737.2
OD9160,05/11/2018,Vidya,Oil & Masala,Spices,Central,Tamil Nadu,Dharmapuri,1159,0.2,278.16
OD9161,26/10/2018,Vidya,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Pudukottai,1698,0.21,118.86
OD9162,17/08/2018,Kumar,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Karur,1160,0.31,162.4
OD9163,05/06/2018,Arutra,Bakery,Cakes,Central,Tamil Nadu,Tenkasi,1951,0.15,370.69
OD9164,25/04/2015,Yadav,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Bodi,1881,0.16,583.11
OD9165,17/08/2018,Anu,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Karur,508,0.1,71.12
OD9166,03/08/2017,Verma,Beverages,Soft Drinks,Central,Tamil Nadu,Bodi,1960,0.29,725.2
OD9167,23/02/2015,Harish,Food Grains,Organic Staples,Central,Tamil Nadu,Ramanadhapuram,2085,0.16,938.25
OD9168,05/11/2015,Yusuf,Bakery,Biscuits,Central,Tamil Nadu,Dindigul,653,0.31,143.66
OD9169,03/01/2015,Yadav,Snacks,Chocolates,Central,Tamil Nadu,Cumbum,1822,0.14,255.08
OD9170,17/03/2018,Amrish,Beverages,Soft Drinks,Central,Tamil Nadu,Virudhunagar,780,0.22,171.6
OD9171,07/12/2015,Arutra,Snacks,Chocolates,Central,Tamil Nadu,Madurai,2113,0.28,253.56
OD9172,27/12/2016,Ravi,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Viluppuram,2391,0.19,358.65
OD9173,18/04/2017,Mathew,Oil & Masala,Masalas,Central,Tamil Nadu,Theni,2330,0.26,186.4
OD9174,11/12/2018,Amrish,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Ramanadhapuram,2497,0.3,399.52
OD9175,20/07/2015,Akash,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Trichy,876,0.3,254.04
OD9176,31/08/2016,Komal,Beverages,Health Drinks,Central,Tamil Nadu,Pudukottai,865,0.21,328.7
OD9177,15/04/2018,Surya,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Kanyakumari,1583,0.1,158.3
OD9178,16/04/2018,Sharon,Bakery,Cakes,Central,Tamil Nadu,Dharmapuri,585,0.28,87.75
OD9179,19/06/2016,Harish,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Trichy,2394,0.21,742.14
OD9180,10/08/2017,Arvind,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Tenkasi,1044,0.3,271.44
OD9181,07/10/2018,Kumar,Bakery,Cakes,Central,Tamil Nadu,Coimbatore,2246,0.1,157.22
OD9182,07/12/2015,James,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Theni,2156,0.33,668.36
OD9183,25/09/2015,Anu,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Coimbatore,1028,0.34,51.4
OD9184,23/08/2017,Muneer,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Salem,1434,0.18,143.4
OD9185,09/05/2017,Veronica,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Coimbatore,618,0.12,185.4
OD9186,09/07/2018,Peer,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Trichy,1749,0.32,542.19
OD9187,09/05/2016,Vidya,Bakery,Biscuits,Central,Tamil Nadu,Ooty,1344,0.34,147.84
OD9188,06/06/2015,Roshan,Beverages,Health Drinks,Central,Tamil Nadu,Trichy,908,0.31,108.96
OD9189,14/10/2018,Esther,Oil & Masala,Masalas,Central,Tamil Nadu,Dharmapuri,2352,0.19,964.32
OD9190,13/11/2017,Malik,Bakery,Breads & Buns,Central,Tamil Nadu,Karur,1710,0.29,444.6
OD9191,19/06/2016,Ramesh,Beverages,Soft Drinks,Central,Tamil Nadu,Tenkasi,679,0.22,95.06
OD9192,25/09/2015,Jonas,Bakery,Cakes,Central,Tamil Nadu,Vellore,1431,0.24,429.3
OD9193,09/05/2017,Alan,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Coimbatore,2303,0.17,276.36
OD9194,09/10/2018,Surya,Bakery,Breads & Buns,Central,Tamil Nadu,Namakkal,1845,0.24,424.35
OD9195,19/06/2018,Suresh,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Dharmapuri,1032,0.15,258
OD9196,23/02/2015,Muneer,Food Grains,Rice,Central,Tamil Nadu,Salem,1120,0.35,369.6
OD9197,09/05/2016,Harish,Snacks,Noodles,Central,Tamil Nadu,Cumbum,921,0.33,368.4
OD9198,30/07/2017,Ridhesh,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Dharmapuri,1547,0.19,603.33
OD9199,04/11/2018,Roshan,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Krishnagiri,1785,0.27,124.95
OD9200,17/08/2018,Kumar,Food Grains,Organic Staples,Central,Tamil Nadu,Namakkal,736,0.34,316.48
OD9201,23/07/2017,Ridhesh,Bakery,Cakes,Central,Tamil Nadu,Chennai,992,0.26,376.96
OD9202,24/10/2016,Mathew,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Pudukottai,2342,0.31,117.1
OD9203,22/11/2015,Kumar,Snacks,Cookies,Central,Tamil Nadu,Perambalur,666,0.17,146.52
OD9204,11/12/2018,Yusuf,Snacks,Chocolates,Central,Tamil Nadu,Virudhunagar,572,0.26,217.36
OD9205,09/05/2016,Rumaiza,Food Grains,Atta & Flour,Central,Tamil Nadu,Karur,1604,0.13,160.4
OD9206,18/10/2016,Kumar,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Kanyakumari,1002,0.32,370.74
OD9207,17/03/2018,Malik,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Coimbatore,1841,0.12,294.56
OD9208,14/07/2015,Ganesh,Food Grains,Atta & Flour,Central,Tamil Nadu,Krishnagiri,1322,0.28,251.18
OD9209,30/04/2018,Peer,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Kanyakumari,706,0.34,183.56
OD9210,05/11/2015,Ramesh,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Chennai,1519,0.2,227.85
OD9211,14/10/2018,Ravi,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Tenkasi,2220,0.14,999
OD9212,30/09/2018,Muneer,Beverages,Soft Drinks,Central,Tamil Nadu,Karur,1880,0.35,282
OD9213,03/08/2017,James,Beverages,Health Drinks,Central,Tamil Nadu,Krishnagiri,963,0.31,134.82
OD9214,15/10/2016,Veronica,Snacks,Cookies,Central,Tamil Nadu,Pudukottai,1927,0.33,192.7
OD9215,14/07/2015,Adavan,Snacks,Chocolates,East,Tamil Nadu,Bodi,2310,0.26,623.7
OD9216,28/11/2018,Jackson,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Tirunelveli,751,0.19,270.36
OD9217,24/04/2016,Muneer,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Kanyakumari,2353,0.14,517.66
OD9218,10/04/2017,Arutra,Snacks,Cookies,East,Tamil Nadu,Trichy,1059,0.1,148.26
OD9219,04/04/2018,Komal,Oil & Masala,Masalas,East,Tamil Nadu,Pudukottai,1153,0.22,115.3
OD9220,31/07/2018,Jonas,Snacks,Chocolates,East,Tamil Nadu,Madurai,1654,0.28,396.96
OD9221,12/10/2017,Akash,Oil & Masala,Spices,East,Tamil Nadu,Tirunelveli,1300,0.29,273
OD9222,14/12/2018,Esther,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Viluppuram,991,0.13,287.39
OD9223,27/12/2016,Esther,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Madurai,826,0.13,74.34
OD9224,25/12/2018,Hussain,Snacks,Chocolates,East,Tamil Nadu,Virudhunagar,2189,0.25,240.79
OD9225,15/01/2017,Aditi,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Perambalur,1032,0.13,278.64
OD9226,04/04/2016,Amy,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Chennai,762,0.3,53.34
OD9227,09/08/2015,Arutra,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Trichy,974,0.21,97.4
OD9228,08/11/2016,Amy,Oil & Masala,Spices,East,Tamil Nadu,Ooty,560,0.13,128.8
OD9229,13/06/2016,Surya,Food Grains,Atta & Flour,East,Tamil Nadu,Virudhunagar,2047,0.35,634.57
OD9230,13/06/2016,Haseena,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Pudukottai,1006,0.25,201.2
OD9231,13/12/2016,Sundar,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Dindigul,1083,0.1,292.41
OD9232,21/06/2018,Hafiz,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Dharmapuri,2277,0.21,637.56
OD9233,15/01/2017,Ramesh,Beverages,Health Drinks,East,Tamil Nadu,Cumbum,561,0.27,190.74
OD9234,03/02/2015,Shree,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Cumbum,1733,0.34,675.87
OD9235,07/03/2018,Suresh,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Karur,2405,0.19,721.5
OD9236,17/02/2018,Vince,Bakery,Breads & Buns,East,Tamil Nadu,Trichy,1364,0.31,190.96
OD9237,14/11/2015,Sharon,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Perambalur,2272,0.26,227.2
OD9238,15/09/2018,Ravi,Bakery,Breads & Buns,East,Tamil Nadu,Cumbum,1214,0.34,497.74
OD9239,11/11/2015,Ganesh,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Dharmapuri,683,0.25,129.77
OD9240,23/07/2016,Anu,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Tirunelveli,584,0.15,210.24
OD9241,26/08/2015,Vince,Bakery,Breads & Buns,East,Tamil Nadu,Tirunelveli,1590,0.1,556.5
OD9242,21/09/2015,Suresh,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Cumbum,2391,0.15,765.12
OD9243,07/04/2016,James,Beverages,Soft Drinks,East,Tamil Nadu,Madurai,949,0.35,427.05
OD9244,04/10/2016,Krithika,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Tirunelveli,1089,0.32,141.57
OD9245,31/07/2018,Verma,Snacks,Noodles,East,Tamil Nadu,Vellore,2344,0.32,117.2
OD9246,13/04/2015,Vidya,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Coimbatore,1716,0.34,188.76
OD9247,09/11/2016,Sudeep,Beverages,Health Drinks,East,Tamil Nadu,Krishnagiri,1265,0.32,354.2
OD9248,13/11/2017,Vince,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Kanyakumari,1622,0.32,308.18
OD9249,12/01/2018,Shah,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Salem,1213,0.23,242.6
OD9250,21/05/2015,Kumar,Beverages,Soft Drinks,East,Tamil Nadu,Kanyakumari,1377,0.35,165.24
OD9251,13/12/2016,Komal,Bakery,Breads & Buns,East,Tamil Nadu,Perambalur,1268,0.14,519.88
OD9252,10/06/2018,Roshan,Food Grains,Dals & Pulses,East,Tamil Nadu,Namakkal,1268,0.18,266.28
OD9253,31/12/2015,Hussain,Bakery,Cakes,East,Tamil Nadu,Ramanadhapuram,1402,0.14,546.78
OD9254,30/11/2018,Veena,Snacks,Cookies,East,Tamil Nadu,Salem,2087,0.18,667.84
OD9255,10/06/2018,Roshan,Beverages,Health Drinks,East,Tamil Nadu,Tirunelveli,2198,0.34,219.8
OD9256,11/09/2016,Yadav,Bakery,Biscuits,East,Tamil Nadu,Cumbum,2288,0.31,938.08
OD9257,10/04/2017,Muneer,Snacks,Noodles,East,Tamil Nadu,Dharmapuri,1694,0.34,338.8
OD9258,14/12/2018,Anu,Oil & Masala,Masalas,East,Tamil Nadu,Pudukottai,1593,0.17,653.13
OD9259,29/08/2017,Hussain,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Ooty,762,0.17,297.18
OD9260,09/11/2016,Kumar,Bakery,Breads & Buns,East,Tamil Nadu,Tenkasi,2154,0.12,603.12
OD9261,22/08/2016,Amy,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Krishnagiri,1309,0.15,327.25
OD9262,09/11/2016,Surya,Snacks,Chocolates,East,Tamil Nadu,Ramanadhapuram,1540,0.25,415.8
OD9263,16/07/2016,Veronica,Bakery,Biscuits,East,Tamil Nadu,Krishnagiri,2226,0.33,868.14
OD9264,09/08/2017,Mathew,Beverages,Health Drinks,East,Tamil Nadu,Tenkasi,2354,0.14,164.78
OD9265,11/11/2015,Mathew,Snacks,Noodles,East,Tamil Nadu,Karur,1201,0.14,372.31
OD9266,08/11/2018,Ram,Oil & Masala,Masalas,East,Tamil Nadu,Tirunelveli,546,0.23,43.68
OD9267,31/12/2015,Yusuf,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Karur,786,0.29,345.84
OD9268,04/08/2018,Ram,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Ooty,1740,0.22,191.4
OD9269,30/11/2018,Amy,Oil & Masala,Masalas,East,Tamil Nadu,Madurai,716,0.33,207.64
OD9270,22/12/2015,Verma,Bakery,Breads & Buns,East,Tamil Nadu,Pudukottai,860,0.22,378.4
OD9271,04/10/2016,Veena,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Coimbatore,667,0.27,266.8
OD9272,04/08/2018,Akash,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Madurai,1725,0.13,362.25
OD9273,16/11/2016,Ridhesh,Beverages,Health Drinks,East,Tamil Nadu,Ramanadhapuram,2111,0.16,337.76
OD9274,05/09/2017,Alan,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Tenkasi,1246,0.19,323.96
OD9275,31/07/2018,Vidya,Food Grains,Organic Staples,East,Tamil Nadu,Coimbatore,1095,0.22,361.35
OD9276,09/01/2016,Aditi,Food Grains,Atta & Flour,East,Tamil Nadu,Cumbum,2319,0.27,371.04
OD9277,21/06/2018,Alan,Oil & Masala,Spices,East,Tamil Nadu,Kanyakumari,1608,0.18,466.32
OD9278,27/12/2016,Hussain,Snacks,Cookies,East,Tamil Nadu,Perambalur,727,0.27,196.29
OD9279,21/08/2018,Ram,Food Grains,Organic Staples,East,Tamil Nadu,Madurai,2447,0.16,195.76
OD9280,11/11/2015,Aditi,Oil & Masala,Spices,East,Tamil Nadu,Viluppuram,2045,0.25,122.7
OD9281,03/02/2015,Ridhesh,Snacks,Chocolates,East,Tamil Nadu,Trichy,1823,0.23,455.75
OD9282,17/07/2018,Muneer,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Perambalur,2160,0.33,453.6
OD9283,04/10/2018,Kumar,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Salem,1016,0.18,365.76
OD9284,22/09/2018,Aditi,Bakery,Breads & Buns,East,Tamil Nadu,Dharmapuri,501,0.15,140.28
OD9285,17/02/2018,Verma,Snacks,Noodles,East,Tamil Nadu,Karur,1383,0.35,401.07
OD9286,12/02/2017,Krithika,Bakery,Cakes,East,Tamil Nadu,Virudhunagar,632,0.29,221.2
OD9287,21/05/2015,Ravi,Food Grains,Organic Staples,East,Tamil Nadu,Bodi,2352,0.11,729.12
OD9288,23/02/2016,James,Oil & Masala,Spices,East,Tamil Nadu,Namakkal,1584,0.19,190.08
OD9289,08/06/2018,Vince,Beverages,Health Drinks,East,Tamil Nadu,Kanyakumari,910,0.24,63.7
OD9290,19/11/2017,Verma,Snacks,Chocolates,East,Tamil Nadu,Pudukottai,1374,0.22,219.84
OD9291,14/12/2018,Veronica,Bakery,Biscuits,East,Tamil Nadu,Namakkal,2299,0.27,850.63
OD9292,09/11/2016,Komal,Beverages,Soft Drinks,East,Tamil Nadu,Cumbum,2431,0.25,607.75
OD9293,09/01/2016,Amy,Bakery,Biscuits,East,Tamil Nadu,Tirunelveli,1697,0.35,695.77
OD9294,26/11/2018,Sabeela,Oil & Masala,Spices,East,Tamil Nadu,Tirunelveli,2219,0.18,821.03
OD9295,21/05/2015,Shah,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Dharmapuri,1220,0.18,146.4
OD9296,19/03/2018,Yadav,Snacks,Cookies,East,Tamil Nadu,Tirunelveli,2037,0.27,488.88
OD9297,08/06/2018,Malik,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Tenkasi,1536,0.16,322.56
OD9298,21/06/2018,Hussain,Bakery,Breads & Buns,East,Tamil Nadu,Tirunelveli,1513,0.18,302.6
OD9299,16/07/2016,Sharon,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Namakkal,1264,0.24,202.24
OD9300,04/08/2017,Hafiz,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Perambalur,2022,0.33,323.52
OD9301,21/10/2018,Krithika,Snacks,Noodles,East,Tamil Nadu,Namakkal,1577,0.1,299.63
OD9302,11/10/2017,Sharon,Snacks,Chocolates,East,Tamil Nadu,Ooty,636,0.16,286.2
OD9303,03/11/2018,Surya,Food Grains,Dals & Pulses,East,Tamil Nadu,Ooty,603,0.24,66.33
OD9304,21/10/2018,Sundar,Oil & Masala,Masalas,East,Tamil Nadu,Kanyakumari,606,0.34,157.56
OD9305,03/10/2018,Mathew,Beverages,Health Drinks,East,Tamil Nadu,Virudhunagar,2225,0.13,511.75
OD9306,23/02/2016,Ravi,Oil & Masala,Masalas,East,Tamil Nadu,Chennai,2462,0.27,1009.42
OD9307,05/06/2017,Veena,Food Grains,Dals & Pulses,East,Tamil Nadu,Virudhunagar,583,0.14,215.71
OD9308,08/01/2015,Suresh,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Vellore,2337,0.21,537.51
OD9309,07/07/2017,Alan,Beverages,Health Drinks,East,Tamil Nadu,Trichy,1266,0.19,202.56
OD9310,06/04/2015,Rumaiza,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Krishnagiri,1990,0.27,835.8
OD9311,05/06/2017,Komal,Food Grains,Dals & Pulses,East,Tamil Nadu,Virudhunagar,1018,0.15,407.2
OD9312,11/11/2018,Harish,Food Grains,Atta & Flour,East,Tamil Nadu,Viluppuram,1689,0.15,692.49
OD9313,11/10/2017,Hussain,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Madurai,1339,0.28,187.46
OD9314,21/08/2016,Sabeela,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Tirunelveli,1180,0.23,377.6
OD9315,12/03/2016,Peer,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Kanyakumari,734,0.12,51.38
OD9316,23/12/2017,Arutra,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Namakkal,1093,0.3,426.27
OD9317,06/02/2018,Rumaiza,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Ooty,1379,0.16,455.07
OD9318,22/06/2018,Veronica,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Salem,2022,0.24,363.96
OD9319,25/06/2016,Veena,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Ramanadhapuram,1216,0.16,510.72
OD9320,21/08/2016,Sheeba,Food Grains,Organic Staples,East,Tamil Nadu,Tenkasi,2373,0.12,308.49
OD9321,05/12/2018,Haseena,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Vellore,666,0.33,266.4
OD9322,24/05/2017,Ram,Bakery,Biscuits,East,Tamil Nadu,Salem,729,0.28,291.6
OD9323,06/07/2016,Jonas,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Dindigul,2231,0.1,803.16
OD9324,04/04/2016,Roshan,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Cumbum,933,0.3,345.21
OD9325,23/07/2018,Adavan,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Karur,860,0.24,378.4
OD9326,03/03/2015,Jonas,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Kanyakumari,2079,0.11,457.38
OD9327,19/11/2017,Kumar,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Madurai,773,0.31,293.74
OD9328,24/11/2017,Vidya,Food Grains,Rice,East,Tamil Nadu,Dharmapuri,2305,0.13,760.65
OD9329,06/05/2017,Ramesh,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Dindigul,2035,0.29,834.35
OD9330,11/10/2017,Muneer,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Dharmapuri,979,0.24,332.86
OD9331,20/10/2018,Shree,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Pudukottai,1313,0.13,407.03
OD9332,11/10/2017,Vidya,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Madurai,1987,0.13,874.28
OD9333,26/11/2018,Vince,Snacks,Cookies,East,Tamil Nadu,Ramanadhapuram,1754,0.33,719.14
OD9334,04/04/2016,Malik,Oil & Masala,Masalas,East,Tamil Nadu,Bodi,1614,0.34,145.26
